t,tf_t,x,y,theta,yaw_deg,reason
1781810417.712405,1781810417.667468,0.918776,-0.483764,0.078026,4.471,distance
1781810417.962651,1781810417.917501,0.942676,-0.481887,0.078918,4.522,distance
1781810418.212537,1781810418.167221,0.967573,-0.479928,0.080497,4.612,distance
1781810418.412432,1781810418.367329,0.990159,-0.478170,0.081695,4.681,distance
1781810418.662549,1781810418.617450,1.012423,-0.476337,0.082775,4.743,distance
1781810418.912368,1781810418.867259,1.035638,-0.473621,0.084638,4.849,distance
1781810419.162396,1781810419.117322,1.058861,-0.469238,0.089237,5.113,distance
1781810419.462350,1781810419.417516,1.081451,-0.467204,0.089578,5.132,distance
1781810419.762480,1781810419.717369,1.104008,-0.465791,0.071603,4.103,distance
1781810420.112346,1781810420.067408,1.124060,-0.464632,0.037842,2.168,distance
1781810420.412329,1781810420.367444,1.145606,-0.464639,-0.002986,-0.171,distance
1781810420.712390,1781810420.667235,1.169639,-0.463655,-0.035295,-2.022,distance
1781810421.262219,1781810421.219377,1.188069,-0.460623,-0.067180,-3.849,time
1781810421.612359,1781810421.567496,1.208050,-0.462116,-0.079766,-4.570,distance
1781810421.812389,1781810421.767104,1.232510,-0.464080,-0.080134,-4.591,distance
1781810422.012388,1781810421.967413,1.255714,-0.465942,-0.080014,-4.584,distance
1781810422.262438,1781810422.217239,1.280128,-0.466116,-0.082219,-4.711,distance
1781810422.562455,1781810422.517243,1.302245,-0.468015,-0.102499,-5.873,distance
1781810422.912399,1781810422.867470,1.323769,-0.468961,-0.143388,-8.216,distance
1781810423.212610,1781810423.167056,1.347928,-0.470993,-0.177002,-10.141,distance
1781810423.512450,1781810423.467377,1.371252,-0.475533,-0.215424,-12.343,distance
1781810423.762313,1781810423.717401,1.391190,-0.479191,-0.248713,-14.250,distance
1781810424.062333,1781810424.017195,1.411855,-0.482994,-0.278912,-15.980,distance
1781810424.362358,1781810424.317141,1.432441,-0.489149,-0.308673,-17.686,distance
1781810424.562354,1781810424.517035,1.454254,-0.492608,-0.337418,-19.333,distance
1781810424.762469,1781810424.717470,1.475814,-0.500497,-0.376236,-21.557,distance
1781810424.962342,1781810424.917344,1.496747,-0.507470,-0.413507,-23.692,distance
1781810425.363824,1781810425.317158,1.515548,-0.517081,-0.449294,-25.743,distance
1781810425.662469,1781810425.617095,1.536432,-0.527484,-0.483152,-27.683,distance
1781810425.962435,1781810425.917030,1.558658,-0.540275,-0.537757,-30.811,distance
1781810426.162366,1781810426.117071,1.577543,-0.547903,-0.574674,-32.926,distance
1781810426.612329,1781810426.567090,1.594603,-0.561294,-0.615191,-35.248,distance
1781810426.912409,1781810426.867050,1.611286,-0.573344,-0.643574,-36.874,distance
1781810427.162393,1781810427.117031,1.629100,-0.589977,-0.680899,-39.013,distance
1781810427.312390,1781810427.267037,1.645156,-0.603031,-0.683599,-39.167,distance
1781810427.512454,1781810427.467079,1.663509,-0.618452,-0.685926,-39.301,distance
1781810427.762325,1781810427.717051,1.681930,-0.633707,-0.685594,-39.282,distance
1781810428.112367,1781810428.067085,1.698120,-0.649244,-0.687374,-39.384,distance
1781810428.412407,1781810428.367693,1.716062,-0.663959,-0.685522,-39.278,distance
1781810428.662376,1781810428.617064,1.732577,-0.677447,-0.684488,-39.218,distance
1781810428.912353,1781810428.867102,1.750997,-0.688566,-0.685072,-39.252,distance
1781810429.212332,1781810429.167116,1.768958,-0.703234,-0.684686,-39.230,distance
1781810429.462390,1781810429.417092,1.785629,-0.714319,-0.683289,-39.150,distance
1781810429.712592,1781810429.667100,1.802873,-0.728349,-0.682694,-39.116,distance
1781810429.962337,1781810429.917136,1.820665,-0.742257,-0.681785,-39.063,distance
1781810430.212340,1781810430.167110,1.838998,-0.755445,-0.680384,-38.983,distance
1781810430.512383,1781810430.467100,1.856569,-0.769603,-0.662977,-37.986,distance
1781810430.862396,1781810430.817148,1.874629,-0.780747,-0.614410,-35.203,distance
1781810431.312407,1781810431.267150,1.894211,-0.791175,-0.569840,-32.649,distance
1781810431.562390,1781810431.517100,1.912387,-0.800163,-0.529599,-30.344,distance
1781810431.762378,1781810431.717094,1.929878,-0.810087,-0.492084,-28.194,distance
1781810431.962371,1781810431.917115,1.948958,-0.821838,-0.463383,-26.550,distance
1781810432.312334,1781810432.267142,1.968328,-0.831212,-0.429542,-24.611,distance
1781810432.612374,1781810432.567092,1.990512,-0.840943,-0.387540,-22.204,distance
1781810432.869402,1781810432.817115,2.012490,-0.847702,-0.337749,-19.352,distance
1781810433.112322,1781810433.067180,2.032016,-0.852741,-0.301430,-17.271,distance
1781810433.512395,1781810433.467173,2.054540,-0.859442,-0.265858,-15.233,distance
1781810433.762448,1781810433.717134,2.075437,-0.864076,-0.229929,-13.174,distance
1781810434.012336,1781810433.967229,2.098961,-0.869131,-0.182006,-10.428,distance
1781810434.212356,1781810434.167096,2.119955,-0.872408,-0.137114,-7.856,distance
1781810434.662393,1781810434.617183,2.142322,-0.872682,-0.099837,-5.720,distance
1781810434.962382,1781810434.917165,2.165271,-0.872798,-0.059279,-3.396,distance
1781810435.162351,1781810435.117092,2.186775,-0.873792,-0.020643,-1.183,distance
1781810435.364288,1781810435.317096,2.209626,-0.874449,0.019160,1.098,distance
1781810435.662316,1781810435.617193,2.232162,-0.871829,0.054930,3.147,distance
1781810436.012324,1781810435.967194,2.254830,-0.865981,0.099545,5.704,distance
1781810436.212449,1781810436.167030,2.276008,-0.863582,0.137735,7.892,distance
1781810436.512391,1781810436.467118,2.298672,-0.857831,0.188264,10.787,distance
1781810436.912434,1781810436.867120,2.319670,-0.849202,0.227793,13.052,distance
1781810437.162623,1781810437.117084,2.340636,-0.840691,0.270163,15.479,distance
1781810437.362335,1781810437.317246,2.361524,-0.834062,0.312357,17.897,distance
1781810437.665340,1781810437.617090,2.377825,-0.821336,0.352724,20.210,distance
1781810438.062605,1781810438.017159,2.399807,-0.812852,0.390135,22.353,distance
1781810438.312442,1781810438.271322,2.421381,-0.802618,0.429810,24.626,distance
1781810438.512378,1781810438.467185,2.440365,-0.793260,0.474040,27.160,distance
1781810438.762503,1781810438.717121,2.459755,-0.782336,0.515370,29.529,distance
1781810439.162352,1781810439.117227,2.479359,-0.772220,0.548260,31.413,distance
1781810439.412403,1781810439.367149,2.496089,-0.760627,0.583895,33.455,distance
1781810439.612387,1781810439.567111,2.513364,-0.748861,0.624975,35.808,distance
1781810439.812373,1781810439.768219,2.527805,-0.734091,0.671162,38.455,distance
1781810440.162395,1781810440.117059,2.543459,-0.719765,0.711740,40.780,distance
1781810440.412657,1781810440.367162,2.557105,-0.704170,0.746006,42.743,distance
1781810440.662471,1781810440.617241,2.571685,-0.689060,0.784176,44.930,distance
1781810440.912668,1781810440.867628,2.585970,-0.670341,0.830631,47.592,distance
1781810441.212591,1781810441.167176,2.597949,-0.653822,0.860561,49.307,distance
1781810441.512422,1781810441.469623,2.610620,-0.635668,0.901739,51.666,distance
1781810441.712409,1781810441.667125,2.623378,-0.619084,0.940020,53.859,distance
1781810441.912364,1781810441.867134,2.632949,-0.598996,0.980313,56.168,distance
1781810442.262509,1781810442.217292,2.643963,-0.580707,1.017796,58.315,distance
1781810442.562409,1781810442.517065,2.654612,-0.561269,1.058539,60.650,distance
1781810442.813885,1781810442.767181,2.663555,-0.539475,1.107297,63.443,distance
1781810443.012342,1781810442.967291,2.670678,-0.519094,1.147356,65.739,distance
1781810443.462363,1781810443.417231,2.676682,-0.498133,1.188957,68.122,distance
1781810443.762644,1781810443.717115,2.684010,-0.476562,1.227350,70.322,distance
1781810444.012406,1781810443.967410,2.692011,-0.452828,1.276730,73.151,distance
1781810444.216421,1781810444.167297,2.696699,-0.428127,1.320274,75.646,distance
1781810444.462333,1781810444.417395,2.701517,-0.408282,1.354062,77.582,distance
1781810444.812354,1781810444.767448,2.707137,-0.388558,1.383683,79.279,distance
1781810445.062337,1781810445.017103,2.710645,-0.368623,1.418002,81.246,distance
1781810445.262627,1781810445.217070,2.711518,-0.346343,1.457983,83.536,distance
1781810445.462487,1781810445.417257,2.713444,-0.324751,1.500256,85.958,distance
1781810445.862391,1781810445.817235,2.710038,-0.302151,1.545101,88.528,distance
1781810446.162459,1781810446.117606,2.710275,-0.277646,1.585576,90.847,distance
1781810446.362393,1781810446.317099,2.710266,-0.256350,1.621112,92.883,distance
1781810446.562533,1781810446.517308,2.707441,-0.235427,1.648109,94.430,distance
1781810446.862587,1781810446.817137,2.705403,-0.213405,1.685232,96.557,distance
1781810447.062626,1781810447.017448,2.700521,-0.191602,1.716664,98.358,distance
1781810447.312425,1781810447.267229,2.694880,-0.170271,1.764915,101.122,distance
1781810447.562429,1781810447.517188,2.689470,-0.147500,1.803004,103.305,distance
1781810447.912416,1781810447.867034,2.683715,-0.125348,1.837921,105.305,distance
1781810448.112368,1781810448.067091,2.674859,-0.106877,1.869886,107.137,distance
1781810448.312634,1781810448.267443,2.668233,-0.086401,1.909955,109.432,distance
1781810448.562474,1781810448.517045,2.658628,-0.068340,1.956966,112.126,distance
1781810448.812381,1781810448.767115,2.651352,-0.049014,1.985518,113.762,distance
1781810449.062363,1781810449.018014,2.641380,-0.029413,2.013535,115.367,distance
1781810449.362352,1781810449.317405,2.632516,-0.011313,2.046192,117.238,distance
1781810449.662346,1781810449.617284,2.619673,0.008997,2.107654,120.760,distance
1781810449.862766,1781810449.817208,2.606606,0.026963,2.149952,123.183,distance
1781810450.162370,1781810450.117192,2.597301,0.045097,2.178373,124.812,distance
1781810450.512375,1781810450.467333,2.583174,0.064753,2.217385,127.047,distance
1781810450.712379,1781810450.667312,2.571625,0.081586,2.255899,129.254,distance
1781810450.912390,1781810450.867243,2.556292,0.098956,2.299508,131.752,distance
1781810451.362364,1781810451.317099,2.539277,0.113605,2.345814,134.405,distance
1781810451.612348,1781810451.567261,2.523575,0.128627,2.386614,136.743,distance
1781810451.912337,1781810451.867165,2.505166,0.143319,2.438185,139.698,distance
1781810452.112376,1781810452.067343,2.489291,0.155864,2.472997,141.692,distance
1781810452.412371,1781810452.367359,2.471483,0.169032,2.514758,144.085,distance
1781810452.662466,1781810452.617130,2.454996,0.181428,2.555310,146.408,distance
1781810452.862364,1781810452.817157,2.438189,0.192504,2.593724,148.609,distance
1781810453.162383,1781810453.117310,2.418074,0.201274,2.639031,151.205,distance
1781810453.514919,1781810453.467215,2.396983,0.210028,2.673421,153.176,distance
1781810453.762417,1781810453.717273,2.376688,0.219568,2.711874,155.379,distance
1781810454.012479,1781810453.967357,2.352831,0.228946,2.760251,158.151,distance
1781810454.312436,1781810454.267718,2.332785,0.228097,2.810149,161.010,distance
1781810454.712912,1781810454.669652,2.310351,0.234418,2.847417,163.145,distance
1781810454.962354,1781810454.917148,2.290081,0.239626,2.888126,165.477,distance
1781810455.162423,1781810455.117542,2.268486,0.244864,2.932329,168.010,distance
1781810455.362458,1781810455.317127,2.245813,0.248694,2.976171,170.522,distance
1781810455.712393,1781810455.667187,2.224288,0.250942,3.015022,172.748,distance
1781810455.962355,1781810455.917264,2.202934,0.252759,3.044781,174.453,distance
1781810456.212410,1781810456.167062,2.178220,0.254753,3.088572,176.962,distance
1781810456.412344,1781810456.367367,2.156701,0.255070,3.125409,179.073,distance
1781810456.912686,1781810456.867353,2.146242,0.255906,-3.134289,-179.582,time
1781810457.462357,1781810457.417231,2.146239,0.255906,-3.134124,-179.572,time
1781810458.012365,1781810457.967694,2.142861,0.255878,-3.130224,-179.349,time
1781810458.262491,1781810458.217143,2.121529,0.255455,-3.117361,-178.612,distance
1781810458.462578,1781810458.417292,2.099390,0.254907,-3.116019,-178.535,distance
1781810458.662337,1781810458.617258,2.077996,0.253930,-3.109371,-178.154,distance
1781810458.912375,1781810458.867535,2.054121,0.253140,-3.107108,-178.024,distance
1781810459.162425,1781810459.117338,2.032354,0.252370,-3.105335,-177.923,distance
1781810459.362402,1781810459.317366,2.011730,0.254136,-3.103056,-177.792,distance
1781810459.612404,1781810459.567377,1.990790,0.253318,-3.101519,-177.704,distance
1781810459.862364,1781810459.817106,1.967903,0.252377,-3.099300,-177.577,distance
1781810460.112394,1781810460.067355,1.945305,0.249344,-3.091376,-177.123,distance
1781810460.362458,1781810460.317379,1.925131,0.248310,-3.089137,-176.995,distance
1781810460.662352,1781810460.617397,1.904757,0.246135,-3.088474,-176.957,distance
1781810461.162448,1781810461.117316,1.900686,0.245563,-3.087984,-176.928,time
1781810461.712414,1781810461.667690,1.900686,0.245563,-3.087709,-176.913,time
1781810462.262465,1781810462.217502,1.900686,0.245563,-3.087500,-176.901,time
1781810462.812363,1781810462.767434,1.900686,0.245563,-3.087225,-176.885,time
1781810463.312374,1781810463.267449,1.900686,0.245563,-3.087003,-176.872,time
1781810463.812479,1781810463.767219,1.900686,0.245563,-3.086835,-176.863,time
1781810464.312524,1781810464.267254,1.900686,0.245563,-3.086667,-176.853,time
1781810464.862444,1781810464.817507,1.900686,0.245563,-3.086460,-176.841,time
1781810465.362455,1781810465.317106,1.900686,0.245563,-3.086241,-176.829,time
1781810465.812532,1781810465.767065,1.879618,0.244380,-3.084424,-176.724,distance
1781810466.012389,1781810465.967388,1.859187,0.243196,-3.082593,-176.620,distance
1781810466.212370,1781810466.167145,1.839063,0.240437,-3.079625,-176.449,distance
1781810466.462381,1781810466.417126,1.814714,0.238371,-3.078690,-176.396,distance
1781810466.712486,1781810466.667631,1.793115,0.237051,-3.084181,-176.711,distance
1781810467.112370,1781810467.067441,1.772684,0.234581,-3.091203,-177.113,distance
1781810467.362328,1781810467.317461,1.751161,0.233496,-3.091077,-177.106,distance
1781810467.562496,1781810467.517113,1.730336,0.231894,-3.091432,-177.126,distance
1781810467.812458,1781810467.767162,1.706673,0.230530,-3.091840,-177.149,distance
1781810468.062357,1781810468.017109,1.685803,0.229492,-3.091999,-177.159,distance
1781810468.312743,1781810468.267162,1.664356,0.228932,-3.093243,-177.230,distance
1781810468.562386,1781810468.517591,1.640640,0.227786,-3.093467,-177.243,distance
1781810468.812355,1781810468.767393,1.618154,0.226704,-3.093595,-177.250,distance
1781810469.112363,1781810469.067412,1.595515,0.224160,-3.091649,-177.138,distance
1781810469.412393,1781810469.367095,1.573034,0.223039,-3.091956,-177.156,distance
1781810469.662341,1781810469.617173,1.551151,0.220410,-3.089210,-176.999,distance
1781810469.912343,1781810469.867087,1.527606,0.218637,-3.087874,-176.922,distance
1781810470.162335,1781810470.117130,1.505920,0.217470,-3.087825,-176.919,distance
1781810470.462431,1781810470.417047,1.484031,0.216629,-3.087318,-176.890,distance
1781810470.712617,1781810470.667040,1.463647,0.215524,-3.087599,-176.906,distance
1781810470.962346,1781810470.917146,1.442008,0.214349,-3.087291,-176.889,distance
1781810471.213438,1781810471.167117,1.420293,0.211546,-3.084562,-176.732,distance
1781810471.462377,1781810471.417161,1.399154,0.210335,-3.084172,-176.710,distance
1781810471.712423,1781810471.667127,1.375335,0.208963,-3.083654,-176.680,distance
1781810472.112349,1781810472.067119,1.351815,0.207768,-3.079843,-176.462,distance
1781810472.412411,1781810472.367095,1.328143,0.206285,-3.078213,-176.369,distance
1781810472.662466,1781810472.617178,1.308291,0.203750,-3.080580,-176.504,distance
1781810472.962457,1781810472.917483,1.285175,0.202348,-3.084143,-176.708,distance
1781810473.212359,1781810473.167151,1.263111,0.201129,-3.090199,-177.055,distance
1781810473.462308,1781810473.417212,1.240281,0.199528,-3.098726,-177.544,distance
1781810473.712447,1781810473.667099,1.218206,0.198634,-3.104858,-177.895,distance
1781810473.962343,1781810473.920943,1.195376,0.197854,-3.111263,-178.262,distance
1781810474.112469,1781810474.067106,1.174051,0.196471,-3.113993,-178.419,distance
1781810474.362597,1781810474.317453,1.153488,0.195901,-3.113640,-178.398,distance
1781810474.662317,1781810474.617094,1.130678,0.195255,-3.112639,-178.341,distance
1781810474.912365,1781810474.867767,1.109211,0.193763,-3.110381,-178.212,distance
1781810475.212474,1781810475.167145,1.086770,0.193052,-3.109703,-178.173,distance
1781810475.512406,1781810475.467096,1.063979,0.191086,-3.108411,-178.099,distance
1781810475.812340,1781810475.767137,1.041019,0.189896,-3.107320,-178.036,distance
